,avgTotalVolume,calculationPrice,change,changePercent,close,closeTime,companyName,delayedPrice,delayedPriceTime,extendedChange,extendedChangePercent,extendedPrice,extendedPriceTime,high,iexAskPrice,iexAskSize,iexBidPrice,iexBidSize,iexLastUpdated,iexMarketPercent,iexRealtimePrice,iexRealtimeSize,iexVolume,latestPrice,latestSource,latestTime,latestUpdate,latestVolume,low,marketCap,open,openTime,peRatio,previousClose,symbol,week52High,week52Low,ytdChange
370,128820.0,close,-61.0,-0.01004,6233.0,1565687522456.0,"Samchuly Bicycle Co., Ltd.",,,,,,,,,,,,,,,,,6407.0,Close,"July 3, 2019",1591497979790.0,0,,0.0,,,,6259.0,024950-KP,9087.0,5967.0,-0.03062015152939411
371,,previousclose,,,,,Fluidra SA,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,FDRN-MM,0.0,0.0,0.0
372,,previousclose,,,,,Vietnam Manufacturing & Export Processing (Holdings) Ltd.,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,VTNMF,0.0,0.0,0.0
373,1937.0,close,0.01,0.0073,1.39,1625129539614.0,Pradip Overseas Ltd.,,,,,,,,,,,,,,,,,1.4,Close,"July 3, 2019",1579947388780.0,0,,0.0,,,,1.41,533178-IB,2.81,0.9,0.00011093059219294381
374,22678.0,close,-0.56,-0.00126,454.0,1636338734170.0,V.I.P. Industries Ltd.,,,,,,,,,,,,,,,,,449.0,Close,"July 3, 2019",1594765360786.0,0,,0.0,,,,460.98,507880-IB,668.1,390.95,-0.129245
375,1608.0,close,0.4,0.00979,43.5,1616300391965.0,PTL Enterprises Ltd.,,,,,,,,,,,,,,,,,43.6,Close,"July 3, 2019",1601395982075.0,0,,0.0,,,,41.8,509220-IB,55.0,38.0,-0.012605919383234035
376,2.0,close,0.0,0.0,20.0,1624967741769.0,Avi Products India Ltd.,,,,,,,,,,,,,,,,,20.0,Close,"July 3, 2019",1624107907981.0,0,,0.0,,,,20.0,523896-IB,35.5,20.6,-0.326438
377,678.0,close,-0.05,-0.00221,23.9,1638321787332.0,Premier Polyfilm Ltd.,,,,,,,,,,,,,,,,,24.0,Close,"July 3, 2019",1602553853754.0,0,,0.0,,,,23.57,514354-IB,41.0,21.0,-0.07568
378,1748.0,previousclose,0.0,0.0,,,"Financial Gravity Cos., Inc.",,,,,,,,,,,,,,,,,0.19,Previous close,"July 2, 2019",1568646366484.0,0,,6764782.0,,,-6.06,0.18,FGCO,0.54,0.057,0.87779
379,1770.0,previousclose,0.0,0.0,,,Mitsubishi Motors Corp.,,,,,,,,,,,,,,,,,5.11,Previous close,"July 2, 2019",1605297423921.0,0,,7383095979.0,,,6.4,4.99,MMTOF,8.3,4.55,-0.07211
380,181.0,close,0.0,0.0,23.17,1562205046524.0,B. Yair Building Corp. Ltd.,,,,,,,,,,,,,,,,,22.66,Close,"July 3, 2019",1562690379827.0,0,,0.0,,,,22.95,BYAR-IT,29.62,22.34,-0.014868
381,5297.0,close,0.0,0.0,119.9,1587442484763.0,Tadiran Holdings Ltd.,,,,,,,,,,,,,,,,,118.0,Close,"July 3, 2019",1589519588294.0,0,,0.0,,,,121.7,TDRN-IT,121.0,75.88,0.496072
382,33046.0,close,-1781.0,-0.02193,80667.0,1578267221527.0,"Hyundai Motor Co., Ltd.",,,,,,,,,,,,,,,,,77596.0,Close,"July 3, 2019",1637246570805.0,0,,0.0,,,,80242.0,005385-KP,87609.0,58108.0,0.099599
383,352.0,previousclose,0.0,0.0,,,Servicios Corporativos Javer SAPI de CV,,,,,,,,,,,,,,,,,17.13,Previous close,"July 2, 2019",1564586722433.0,0,,0.0,,,,17.04,JAVER-MM,17.0,15.91,-0.008878
384,41336.0,previousclose,0.0,0.0,,,Mahindra & Mahindra Ltd.,,,,,,,,,,,,,,,,,9.8,Previous close,"July 2, 2019",1639295877434.0,0,,0.0,,,,9.6,MHID-LN,15.0,8.71,-0.092294
385,0.0,close,0.0,0.0,6.3,1582265030261.0,Winy Commercial & Fiscal Services Ltd.,,,,,,,,,,,,,,,,,6.16,Close,"July 3, 2019",1564191475132.0,0,,0.0,,,,6.26,538873-IB,6.3,5.99,0.0
386,30750.0,close,0.01,0.05,0.22,1597205635350.0,SRS Ltd.,,,,,,,,,,,,,,,,,0.22,Close,"July 3, 2019",1625799652880.0,0,,0.0,,,,0.2,533569-IB,0.54,0.19,-0.29432
387,3433.0,previousclose,0.0,0.0,,,Easylink Solutions Corp.,,,,,,,,,,,,,,,,,0.0021,Previous close,"July 2, 2019",1606713019190.0,0,,189354.0,,,-2.63,0.0022,ESYL,0.039,0.0022,-0.499473
388,932.0,close,1.39,0.04888,29.6,1607200217055.0,Scooters India Ltd.,,,,,,,,,,,,,,,,,29.91,Close,"July 3, 2019",1566759598558.0,0,,0.0,,,,28.8,505141-IB,44.2,24.46,-0.202151
389,1246.0,previousclose,0.0,0.0,,,César SA,,,,,,,,,,,,,,,,,0.26,Previous close,"July 2, 2019",1606935187019.0,0,,0.0,,,,0.27,ALCES-FP,0.46,0.11,1.181447
390,184.0,previousclose,0.0,0.0,,,HWA AG,,,,,,,,,,,,,,,,,14.7,Previous close,"July 2, 2019",1600852733797.0,0,,0.0,,,,14.3,H9W-GY,15.4,13.6,-0.042691
391,80115.0,close,0.0,0.0,2301.0,1564924841284.0,"IMAGINE ASIA Co., Ltd.",,,,,,,,,,,,,,,,,2259.0,Close,"July 3, 2019",1627368601963.0,0,,0.0,,,,2327.0,036260-KP,3445.0,1568.0,0.08146
392,4265763.0,close,-0.08,-0.00553,15.09,1578623045341.0,Goodyear Tire & Rubber Co.,14.87,1629402925459.0,0.08,0.00565,15.5,1570332184868.0,15.43,0.0,0.0,0.0,0.0,1581674147301.0,0.013651290246729696,15.314,103.0,22705.0,15.3,Close,"July 3, 2019",1614621207762.0,1747925,15.49,3558469124.0,15.28,1637032623730.0,6.6,14.99,GT,25.48,13.55,-0.2879
393,23.0,previousclose,0.0,0.0,,,Funcom SE,,,,,,,,,,,,,,,,,1.69,Previous close,"July 2, 2019",1621687098406.0,0,,133956891.0,,,17.31,1.68,FCMKF,2.47,1.39,0.221536
394,11761931.0,close,10.74,0.04837,239.9,1639494373455.0,"Tesla, Inc.",239.9,1591642526191.0,-0.58,-0.00244,242.18,1588916733489.0,249.96,0.0,0.0,0.0,0.0,1582043201142.0,0.0179498612407265,235.97,30.0,256364.0,241.9,Close,"July 3, 2019",1570633134451.0,14831208,234.63,41902458590.0,250.37,1632525731072.0,-42.38,231.21,TSLA,388.55,183.88,-0.24030232998106316
395,117512.0,close,-65.0,-0.03913,1631.0,1600390505420.0,"SM Culture & Contents Co., Ltd.",,,,,,,,,,,,,,,,,1687.0,Close,"July 3, 2019",1635165644477.0,0,,0.0,,,,1739.0,048550-KP,2883.0,1617.0,-0.22178
396,,previousclose,,,,,China Healthwise Holdings Ltd.,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,LCNGF,0.0,0.0,0.0
397,22.0,previousclose,0.0,0.0,,,"Kopp Glass, Inc.",,,,,,,,,,,,,,,,,62.0,Previous close,"July 2, 2019",1568168929649.0,0,,0.0,,,,63.0,KOGL,69.2,57.01,-0.016207
398,18083.0,close,0.01,0.00039,27.3,1583377476306.0,Brunswick Corp.,26.27,1637980021682.0,-0.12,-0.0047,26.24,1590348932941.0,26.561,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,26.2,Close,"July 3, 2019",1617963788471.0,27628,26.08,2305667861.0,26.9,1629356474418.0,,26.4,BC-B,27.77,22.41,0.0707
399,0.0,previousclose,0.0,0.0,,,GUD Holdings Ltd.,,,,,,,,,,,,,,,,,11.6,Previous close,"August 28, 2015",1503627791956.0,0,,,,,13.3,11.5,GUDDY,0.0,0.0,0.0
400,,previousclose,,,,,Nanjing Panda Electronics Co. Ltd.,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,NJGPF,0.0,0.0,0.0
401,8.0,previousclose,0.0,0.0,,,"indiePub Entertainment, Inc.",,,,,,,,,,,,,,,,,0.0023,Previous close,"July 2, 2019",1566232418199.0,0,,23325.0,,,0.0,0.0023,IPUB,0.0047,0.002,-0.12
402,3.0,previousclose,0.0,0.0,,,Huahui Education Group Corp.,,,,,,,,,,,,,,,,,5.6,Previous close,"June 26, 2019",1618223608789.0,0,,15562645.0,,,-235.78,5.8,HHEG,6.31,5.25,-0.018182
403,1401.0,previousclose,0.0,0.0,,,Guangzhou Automobile Group Co. Ltd.,,,,,,,,,,,,,,,,,1.15,Previous close,"July 2, 2019",1622041702222.0,0,,11912308386.0,,,7.91,1.14,GNZUF,1.35,0.872,0.153343
404,20.0,close,0.0,0.0,0.7,1626029441652.0,Source Industries (India) Ltd.,,,,,,,,,,,,,,,,,0.68,Close,"July 3, 2019",1581729507628.0,0,,0.0,,,,0.68,521036-IB,1.37,0.68,-0.303749
405,0.0,close,0.0,0.0,2.31,1635145588574.0,Value Industries Ltd.,,,,,,,,,,,,,,,,,2.28,Close,"July 3, 2019",1604323208076.0,0,,0.0,,,,2.29,500945-IB,3.4,2.33,0.0
406,4750.0,previousclose,0.0,0.0,,,Panasonic Corp.,,,,,,,,,,,,,,,,,8.83,Previous close,"July 2, 2019",1632174711437.0,0,,19922289797.0,,,8.01,8.96,PCRFF,13.64,7.9,-0.053145
407,2694.0,previousclose,0.0,0.0,,,"Medical Innovation Holdings, Inc.",,,,,,,,,,,,,,,,,0.0064,Previous close,"July 2, 2019",1565103181304.0,0,,251087.0,,,-0.17,0.0065,MIHI,0.06,0.003,-0.528
408,835.0,close,0.19,0.04981,4.16,1569681085949.0,Premier Ltd.,,,,,,,,,,,,,,,,,4.24,Close,"July 3, 2019",1580851977195.0,0,,0.0,,,,4.1,500540-IB,22.5,4.0,-0.487609237554499
409,242.0,previousclose,0.0,0.0,,,"Square Enix Holdings Co., Ltd.",,,,,,,,,,,,,,,,,15.89,Previous close,"July 2, 2019",1579185215834.0,0,,,,,22.43,16.06,SQNNY,24.47,13.22,0.234357
410,0.0,previousclose,0.0,0.0,,,Pirelli & C. SpA,,,,,,,,,,,,,,,,,6.5,Previous close,"June 28, 2019",1618384422777.0,0,,0.0,,,,6.6,PLLIF,7.04,6.5,-0.009331
411,9057.0,close,0.03,0.00272,11.49,1621564715197.0,"Escalade, Inc.",11.72,1600742739466.0,0.0,0.0,11.95,1581584083118.0,11.77,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,11.84,Close,"July 3, 2019",1628625350994.0,1310,11.92,167575194.0,11.51,1565730761946.0,8.8,11.48,ESCA,14.6,10.9,-0.007078
412,934.0,previousclose,,,,,Avatar Ventures Corp.,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,ATAR,0.001,0.0001,-1.0
413,11.0,previousclose,,,,,"Sports Concepts, Inc.",,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,SCPT,0.0001,0.0001,0.0
414,14954.0,previousclose,0.0,0.0,,,Hornby Plc,,,,,,,,,,,,,,,,,0.312,Previous close,"July 2, 2019",1588803132859.0,0,,0.0,,,,0.319,HRN-LN,0.4943,0.2936,-0.037526
415,19893.0,previousclose,0.0,0.0,,,Nokian Renkaat Oyj,,,,,,,,,,,,,,,,,15.99,Previous close,"July 2, 2019",1603412582439.0,0,,,,,8.43,15.98,NKRKY,22.62,14.19,0.008116
416,0.0,close,0.0,0.0,10.73,1616754607506.0,Dunlop India Ltd.,,,,,,,,,,,,,,,,,10.83,Close,"July 3, 2019",1611304466144.0,0,,0.0,,,,10.74,509130-IB,0.0,0.0,0.0
417,789.0,previousclose,0.0,0.0,,,Société BIC SA,,,,,,,,,,,,,,,,,79.18,Previous close,"July 2, 2019",1620315383787.0,0,,3485328683.0,,,17.64,78.07,BICEF,108.52,77.21,-0.243452
418,8.0,close,-1.3,-0.02197,58.2,1622112921517.0,Hindustan Everest Tools Ltd.,,,,,,,,,,,,,,,,,58.0,Close,"July 3, 2019",1573724002252.0,0,,0.0,,,,60.9,505725-IB,72.39,38.0,0.49369756223311245
419,37220.0,previousclose,0.0,0.0,,,Sony Corp.,,,,,,,,,,,,,,,,,55.6,Previous close,"July 2, 2019",1594079530884.0,0,,69174231988.0,,,8.67,54.45,SNEJF,63.57,42.08,0.116033
420,124.0,previousclose,0.0,0.0,,,Celtic Plc,,,,,,,,,,,,,,,,,3.2,Previous close,"July 2, 2019",1582794881160.0,0,,0.0,,,,3.3,CCPC-LN,3.7,2.44,0.0
421,,previousclose,,,,,Fenix Outdoor International AG,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,FNXTF,0.0,0.0,0.0
422,1147331.0,close,-114.0,-0.03673,3008.0,1565554840235.0,"Inscobee, Inc.",,,,,,,,,,,,,,,,,3057.0,Close,"July 3, 2019",1621261253866.0,0,,0.0,,,,3183.0,006490-KP,10994.0,2875.0,-0.47586440877617786
423,31032.0,close,0.16,0.00877,17.9,1608870764894.0,MIRC Electronics Ltd.,,,,,,,,,,,,,,,,,17.6,Close,"July 3, 2019",1570586537632.0,0,,0.0,,,,18.11,500279-IB,36.9,15.9,-0.3539
424,217013.0,close,0.2,0.00658,29.29,1587592921880.0,"M/I Homes, Inc.",29.88,1596867160649.0,0.0,0.0,29.63,1592796597025.0,29.64,0.0,0.0,0.0,0.0,1613792806292.0,0.02817096552973873,29.17,101.0,1729.0,29.39,Close,"July 3, 2019",1598903892714.0,62003,29.03,835361025.0,29.64,1575668369485.0,7.73,29.96,MHO,30.66,21.1,0.351147
425,6217.0,close,3.5,0.01304,268.7,1605720704472.0,GNA Axles Ltd.,,,,,,,,,,,,,,,,,271.8,Close,"July 3, 2019",1577495836687.0,0,,0.0,,,,273.0,540124-IB,501.0,264.97,-0.253523
426,8455.0,close,52.0,0.0067,7906.0,1569603713284.0,KOMELON Corp.,,,,,,,,,,,,,,,,,7863.0,Close,"July 3, 2019",1582025430847.0,0,,0.0,,,,7863.0,049430-KP,8611.0,7009.0,-0.005193993639315878
427,1366860.0,close,0.6,0.014,47.1,1637028528771.0,Brunswick Corp.,46.52,1595033141171.0,0.0,0.0,47.21,1618847131827.0,47.3,0.0,0.0,0.0,0.0,1610449184150.0,0.04663838360669725,46.59,101.0,14091.0,47.77,Close,"July 3, 2019",1632155883986.0,312858,46.43,4071380705.0,47.34,1564401051447.0,27.24,47.49,BC,69.84,42.19,-0.016958
428,2582076.0,previousclose,0.0,0.0,,,"All State Properties Holdings, Inc.",,,,,,,,,,,,,,,,,0.0003,Previous close,"July 2, 2019",1629191222127.0,0,,921006.0,,,,0.0003,ATPT,0.001,0.0001,-0.26
429,628539.0,close,-15.0,-0.00673,2353.0,1592073129850.0,"Sonokong Co., Ltd.",,,,,,,,,,,,,,,,,2361.0,Close,"July 3, 2019",1576618848826.0,0,,0.0,,,,2400.0,066910-KP,3342.0,1645.0,0.043446
430,60901.0,close,25.0,0.01013,2553.0,1616162163450.0,PNPOONGNYUN Co. Ltd.,,,,,,,,,,,,,,,,,2627.0,Close,"July 3, 2019",1636360993116.0,0,,0.0,,,,2545.0,024940-KP,3225.0,1903.0,0.163877
431,242851.0,close,-0.08,-0.01604,5.18,1629199050834.0,"Kandi Technologies Group, Inc.",5.31,1587942675383.0,0.06,0.01173,5.4,1627476635254.0,5.61,0.0,0.0,0.0,0.0,1599271546507.0,0.04220659510407422,5.41,104.0,13516.0,5.19,Close,"July 3, 2019",1609382365728.0,315933,5.21,282777892.0,5.3,1619074735761.0,-19.42,5.44,KNDI,9.49,3.6,0.2495009964324929
432,210096.0,previousclose,0.0,0.0,,,Panasonic Corp.,,,0.01,0.00121,8.7,1614539997704.0,,,,,,,,,,,8.79,Previous close,"July 2, 2019",1597488541911.0,0,,,,,8.09,8.57,PCRFY,13.42,7.93,-0.057927
433,2.0,previousclose,0.0,0.0,,,"AmericaTowne Holdings, Inc.",,,,,,,,,,,,,,,,,0.8,Previous close,"July 2, 2019",1598162685507.0,0,,163782310.0,,,66.0,0.8,ATMO,0.8,0.2,0.6
434,,previousclose,,,,,"Konka Group Co., Ltd.",,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,KNKBF,0.0,0.0,0.0
435,,previousclose,,,,,"Honda Motor Co., Ltd.",,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,HOND-FP,0.0,0.0,0.0
436,734.0,close,-0.9,-0.05065,18.1,1616610108831.0,Choksi Imaging Ltd.,,,,,,,,,,,,,,,,,17.8,Close,"July 3, 2019",1639368990012.0,0,,0.0,,,,19.1,530427-IB,28.0,13.9,-0.10669
437,,previousclose,,,,,Ford Motor Co.,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,FORD84,0.0,0.0,0.0
438,834450.0,close,-15.0,-0.0088,1720.0,1629447246219.0,"Sangji Caelum, Inc.",,,,,,,,,,,,,,,,,1722.0,Close,"July 3, 2019",1617251390045.0,0,,0.0,,,,1789.0,042940-KP,2841.0,1146.0,-0.21751912647127597
439,69761.0,close,0.6,0.01515,41.03,1565096104574.0,Lennar Corp.,40.51,1605454531034.0,0.01,0.00026,40.17,1582897182429.0,39.91,0.0,0.0,0.0,0.0,1610745978484.0,0.019557784142220952,41.29,103.0,943.0,39.65,Close,"July 3, 2019",1574462164892.0,47980,39.52,13251805646.0,39.14,1612904888973.0,6.8,40.85,LEN.B,45.85,30.7,0.232276
440,755.0,previousclose,0.0,0.0,,,Arçelik AS,,,,,,,,,,,,,,,,,17.88,Previous close,"July 2, 2019",1583070994896.0,0,,,,,14.05,18.09,ACKAY,20.2,8.81,0.215903
441,193459.0,close,0.04,0.00626,6.72,1595007233034.0,Niu Technologies,6.86,1601410636486.0,0.0,0.0,6.6,1625423211883.0,6.77,0.0,0.0,0.0,0.0,1591325115488.0,0.00912634991703719,6.692,25.0,2516.0,6.8,Close,"July 3, 2019",1568789165501.0,293955,6.4,,6.63,1568358706210.0,-11.94,6.69,NIU,13.7,5.91,-0.064816
442,10.0,close,0.0,0.0,0.39,1590773112697.0,Laser Diamonds Ltd.,,,,,,,,,,,,,,,,,0.4,Close,"July 3, 2019",1572680099135.0,0,,0.0,,,,0.4,531164-IB,0.74,0.41,-0.489919
443,10535.0,close,0.0,0.0,23.81,1565400275524.0,Palm Jewels Ltd.,,,,,,,,,,,,,,,,,23.6,Close,"July 3, 2019",1617960219836.0,0,,0.0,,,,23.21,541444-IB,33.06,13.11,-0.182681
444,296602.0,close,0.3,0.006,53.46,1610181672274.0,Meritage Homes Corp.,53.35,1567749257722.0,0.0,0.0,54.84,1619629795685.0,53.4,0.0,0.0,0.0,0.0,1590705447333.0,0.04733804828260136,55.0,105.0,5180.0,53.62,Close,"July 3, 2019",1600219931250.0,114429,54.645,2119352752.0,54.19,1593427281489.0,10.41,55.13,MTH,55.8,32.73,0.411317
445,615.0,previousclose,0.0,0.0,,,Porsche Automobil Holding SE,,,,,,,,,,,,,,,,,65.2,Previous close,"February 7, 2019",1588671336399.0,0,,20060621645.0,,,4.9,64.8,POAHF,95.0,59.13,0.07908087376134952
446,50944.0,previousclose,0.0,0.0,,,Daimler AG,,,,,,,,,,,,,,,,,56.17,Previous close,"July 2, 2019",1565472445638.0,0,,60105154225.0,,,7.48,55.23,DDAIF,70.4,52.58,0.059163
447,394.0,previousclose,0.0,0.0,,,"EZTD, Inc.",,,,,,,,,,,,,,,,,0.0427,Previous close,"July 2, 2019",1565146807932.0,0,,224492.0,,,-0.01,0.0437,EZTD,1.2,0.01,0.428009
448,1055.0,previousclose,0.0,0.0,,,Playmates Toys Ltd.,,,,,,,,,,,,,,,,,0.0851,Previous close,"July 2, 2019",1600527416029.0,0,,101085690.0,,,842.0,0.0827,PMTYF,0.112,0.0767,-0.118597
449,92414.0,previousclose,0.0,0.0,,,RA International Group Plc,,,,,,,,,,,,,,,,,0.54,Previous close,"July 2, 2019",1616439514610.0,0,,0.0,,,,0.54,RAI-LN,0.893,0.36,0.206183
450,2917.0,previousclose,0.0,0.0,,,Innelec Multimédia SA,,,,,,,,,,,,,,,,,5.26,Previous close,"July 2, 2019",1580435302754.0,0,,0.0,,,,5.42,INN-FP,6.56,4.23,0.231396
451,1579.0,previousclose,0.0,0.0,,,"Carroll Shelby International, Inc.",,,,,,,,,,,,,,,,,0.0732,Previous close,"July 2, 2019",1594824226232.0,0,,0.0,,,,0.0722,CSBI,0.16,0.05,-0.325564
452,0.0,previousclose,0.0,0.0,,,"SENSIO Technologies, Inc.",,,,,,,,,,,,,,,,,0.0001,Previous close,"April 12, 2019",1575938407956.0,0,,11687.0,,,-0.01,0.0001,SNIOF,0.01,0.0001,0.0
453,9747.0,previousclose,0.0,0.0,,,"AeroGrow International, Inc.",,,,,,,,,,,,,,,,,1.7,Previous close,"July 2, 2019",1615846459905.0,0,,57894073.0,,,-169.0,1.7,AERO,3.5,1.17,-0.300031
454,,previousclose,,,,,National Electronics Holdings Ltd.,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,NELHF,0.0,0.0,0.0
455,,previousclose,,,,,Ford Motor Co.,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,FDMB-LN,0.0,0.0,0.0
456,5758.0,previousclose,0.0,0.0,,,Gafisa SA,,,,,,,,,,,,,,,,,3.28,Previous close,"July 2, 2019",1590987244432.0,0,,,,,-0.66,3.26,GFASY,8.5,2.41,-0.612648
457,62336.0,previousclose,0.0,0.0,,,"BYD Co., Ltd.",,,,,,,,,,,,,,,,,6.52,Previous close,"July 2, 2019",1590209426544.0,0,,17678656190.0,,,34.7,6.46,BYDDF,7.9,5.23,0.011001
458,11875.0,previousclose,0.0,0.0,,,"Haier Electronics Group Co., Ltd.",,,,,,,,,,,,,,,,,2.83,Previous close,"July 2, 2019",1612700551759.0,0,,7837460303.0,,,13.64,2.86,HRELF,3.39,2.06,0.168131
459,394.0,previousclose,,,,,"Gaming Transactions, Inc.",,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,GGTS,0.0,0.0,0.0
460,3997.0,previousclose,0.0,0.0,,,"Trutankless, Inc.",,,,,,,,,,,,,,,,,0.5,Previous close,"July 2, 2019",1594049288715.0,0,,19767705.0,,,-3.92,0.5,TKLS,1.14,0.3,-0.039118
461,,previousclose,,,,,Whirlpool Corp.,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,WHR-MM,0.0,0.0,0.0
462,1032.0,previousclose,0.0,0.0,,,Volkswagen AG,,,,,,,,,,,,,,,,,174.43,Previous close,"July 2, 2019",1615130284134.0,0,,90356767382.0,,,6.65,174.76,VLKAF,189.0,148.06,0.107501
463,14076.0,close,0.16,0.06911,2.64,1638593690005.0,GigaMedia Ltd.,2.6,1564295505398.0,0.01,0.00393,2.64,1583588313704.0,2.67,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.65,Close,"July 3, 2019",1564426473792.0,14382,2.48,29479224.0,2.68,1591592038189.0,-10.19,2.44,GIGM,3.4,2.29,-0.12797265676635047
464,117949.0,previousclose,0.0,0.0,,,Spin Master Corp.,,,,,,,,,,,,,,,,,39.27,Previous close,"July 2, 2019",1575201267858.0,0,,0.0,,,,38.66,TOY-CT,61.5,35.24,-0.01842
465,92445.0,close,4.7,0.01083,443.1,1614359697104.0,TVS Motor Co. Ltd.,,,,,,,,,,,,,,,,,448.7,Close,"July 3, 2019",1635079387582.0,0,,0.0,,,,434.2,532343-IB,627.0,437.8,-0.17905835731421424
466,,previousclose,,,,,Panasonic Corp.,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,PANASN-MM,0.0,0.0,0.0
467,0.0,previousclose,0.0,0.0,,,The Rowe Cos.,,,,,,,,,,,,,,,,,0.0001,Previous close,"July 2, 2019",1620477290279.0,0,,1358.0,,,0.0,0.0001,ROWC,0.0001,0.0001,0.0
468,668.0,previousclose,0.0,0.0,,,"International Luxury Products, Inc.",,,,,,,,,,,,,,,,,0.04,Previous close,"July 2, 2019",1568931523189.0,0,,0.0,,,,0.04,ILXP,0.06,0.02,-0.335486
469,1452.0,previousclose,0.0,0.0,,,Hunter Douglas NV,,,,,,,,,,,,,,,,,0.2,Previous close,"July 2, 2019",1591692159099.0,0,,0.0,,,,0.19,HUNDP-NA,0.49,0.2,-0.590376
470,1050842.0,close,10.0,0.00445,2333.0,1631152120335.0,"Barunson Co., Ltd.",,,,,,,,,,,,,,,,,2379.0,Close,"July 3, 2019",1612793438678.0,0,,0.0,,,,2357.0,018700-KP,3639.0,1772.0,0.147655
471,0.0,close,0.0,0.0,9.6,1569073298615.0,Narendra Properties Ltd.,,,,,,,,,,,,,,,,,9.2,Close,"July 3, 2019",1608221419100.0,0,,0.0,,,,9.2,531416-IB,10.0,9.4,-0.08
472,2737944.0,close,-166.0,-0.0574,2780.0,1581014277858.0,"Anam Electronics Co., Ltd.",,,,,,,,,,,,,,,,,2804.0,Close,"July 3, 2019",1567580837661.0,0,,0.0,,,,2937.0,008700-KP,4931.0,1978.0,-0.084502
473,0.0,previousclose,0.0,0.0,,,"Sumitomo Rubber Industries, Ltd.",,,,,,,,,,,,,,,,,18.91,Previous close,"February 16, 2018",1534903249836.0,0,,,,,17.45,18.94,SMTUY,0.0,0.0,0.0
474,,previousclose,,,,,"RC-1, Inc.",,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,RCCC,0.0,0.0,0.0
475,18000.0,previousclose,0.0,0.0,,,The Character Group Plc,,,,,,,,,,,,,,,,,6.06,Previous close,"July 2, 2019",1599292457496.0,0,,0.0,,,,5.92,CCT-LN,6.0,4.8,0.05
476,159846.0,close,0.01,0.00434,2.37,1611272662048.0,Electrameccanica Vehicles Corp.,2.398,1570743851943.0,0.11,0.04806,2.48,1613844589238.0,2.52,0.0,0.0,0.0,0.0,1636793495634.0,0.008808428515990358,2.39,104.0,1042.0,2.44,Close,"July 3, 2019",1625213726018.0,117865,2.39,90221691.0,2.37,1589312530735.0,-3.53,2.37,SOLO,7.73,0.9,1.027566
477,3940314.0,close,0.23,0.00531,45.74,1595711764135.0,"D.R. Horton, Inc.",45.57,1595923243540.0,-0.23,-0.00534,46.26,1574918812974.0,45.69,0.0,0.0,0.0,0.0,1620030500063.0,0.03300221592500092,45.66,102.0,42422.0,45.08,Close,"July 3, 2019",1596168428685.0,1343626,44.44,17063589042.0,45.15,1601400808556.0,10.7,45.02,DHI,49.08,33.21,0.268933
478,19.0,previousclose,,,,,Bayerische Motoren Werke AG,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,BYMOF,98.25,71.8,-0.0494724748319558
479,,previousclose,,,,,"Fancy Wood Industries Public Co., Ltd.",,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,FCWDF,0.0,0.0,0.0
480,,previousclose,,,,,"Yonex Co., Ltd.",,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,YONXF,0.0,0.0,0.0
481,9375.0,close,0.0,0.0,0.312,1575823007548.0,Netz Hotels Ltd.,,,,,,,,,,,,,,,,,0.313,Close,"July 3, 2019",1606097868326.0,0,,0.0,,,,0.315,LZNR-IT,0.369,0.276,0.031665
482,,previousclose,,,,,Volkswagen AG,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,VOW3N-MM,0.0,0.0,0.0
483,0.0,previousclose,0.0,0.0,,,Planigrupo LATAM SAB de CV,,,,,,,,,,,,,,,,,20.0,Previous close,"July 2, 2019",1623102920064.0,0,,0.0,,,,20.0,PLANI-MM,0.0,0.0,0.0
484,50.0,previousclose,0.0,0.0,,,"Matchaah Holdings, Inc.",,,,,,,,,,,,,,,,,0.12,Previous close,"July 2, 2019",1563990631315.0,0,,5672375.0,,,-24.72,0.11,MCHA,0.7,0.11,-0.803741
